;Absolute path;Relative path;Class
559;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\4894.jpg;task3_dataset\4894.jpg;tiger
560;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3766.jpg;task3_dataset\3766.jpg;tiger
561;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1264.jpg;task3_dataset\1264.jpg;tiger
562;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\9303.jpg;task3_dataset\9303.jpg;tiger
563;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6391.jpg;task3_dataset\6391.jpg;tiger
564;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6982.jpg;task3_dataset\6982.jpg;tiger
565;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\4711.jpg;task3_dataset\4711.jpg;tiger
566;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7887.jpg;task3_dataset\7887.jpg;tiger
567;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\8897.jpg;task3_dataset\8897.jpg;tiger
568;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3941.jpg;task3_dataset\3941.jpg;tiger
569;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\8133.jpg;task3_dataset\8133.jpg;tiger
570;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\4722.jpg;task3_dataset\4722.jpg;tiger
571;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\9195.jpg;task3_dataset\9195.jpg;tiger
572;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\229.jpg;task3_dataset\229.jpg;tiger
573;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3543.jpg;task3_dataset\3543.jpg;tiger
574;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7215.jpg;task3_dataset\7215.jpg;tiger
575;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\9992.jpg;task3_dataset\9992.jpg;tiger
576;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\462.jpg;task3_dataset\462.jpg;tiger
577;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3323.jpg;task3_dataset\3323.jpg;tiger
578;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\8040.jpg;task3_dataset\8040.jpg;tiger
579;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\5007.jpg;task3_dataset\5007.jpg;tiger
580;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\5252.jpg;task3_dataset\5252.jpg;tiger
581;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6702.jpg;task3_dataset\6702.jpg;tiger
582;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\2543.jpg;task3_dataset\2543.jpg;tiger
583;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3629.jpg;task3_dataset\3629.jpg;tiger
584;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\758.jpg;task3_dataset\758.jpg;tiger
585;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\2805.jpg;task3_dataset\2805.jpg;tiger
586;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\2485.jpg;task3_dataset\2485.jpg;tiger
587;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3624.jpg;task3_dataset\3624.jpg;tiger
588;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7018.jpg;task3_dataset\7018.jpg;tiger
589;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7404.jpg;task3_dataset\7404.jpg;tiger
590;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\9131.jpg;task3_dataset\9131.jpg;tiger
591;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1565.jpg;task3_dataset\1565.jpg;tiger
592;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\5068.jpg;task3_dataset\5068.jpg;tiger
593;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3139.jpg;task3_dataset\3139.jpg;tiger
594;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\8914.jpg;task3_dataset\8914.jpg;tiger
595;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1481.jpg;task3_dataset\1481.jpg;tiger
596;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6737.jpg;task3_dataset\6737.jpg;tiger
597;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\8577.jpg;task3_dataset\8577.jpg;tiger
598;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3630.jpg;task3_dataset\3630.jpg;tiger
599;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7508.jpg;task3_dataset\7508.jpg;tiger
600;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6466.jpg;task3_dataset\6466.jpg;tiger
601;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7690.jpg;task3_dataset\7690.jpg;tiger
602;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1132.jpg;task3_dataset\1132.jpg;tiger
603;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1585.jpg;task3_dataset\1585.jpg;tiger
604;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\9811.jpg;task3_dataset\9811.jpg;tiger
605;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7012.jpg;task3_dataset\7012.jpg;tiger
606;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3358.jpg;task3_dataset\3358.jpg;tiger
607;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6834.jpg;task3_dataset\6834.jpg;tiger
608;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1045.jpg;task3_dataset\1045.jpg;tiger
609;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7208.jpg;task3_dataset\7208.jpg;tiger
610;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\2374.jpg;task3_dataset\2374.jpg;tiger
611;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\2444.jpg;task3_dataset\2444.jpg;tiger
612;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7530.jpg;task3_dataset\7530.jpg;tiger
613;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3599.jpg;task3_dataset\3599.jpg;tiger
614;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3922.jpg;task3_dataset\3922.jpg;tiger
615;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\8332.jpg;task3_dataset\8332.jpg;tiger
616;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1713.jpg;task3_dataset\1713.jpg;tiger
617;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7259.jpg;task3_dataset\7259.jpg;tiger
618;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\8451.jpg;task3_dataset\8451.jpg;tiger
619;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\8407.jpg;task3_dataset\8407.jpg;tiger
620;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\828.jpg;task3_dataset\828.jpg;tiger
621;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\495.jpg;task3_dataset\495.jpg;tiger
622;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7808.jpg;task3_dataset\7808.jpg;tiger
623;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7233.jpg;task3_dataset\7233.jpg;tiger
624;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\4310.jpg;task3_dataset\4310.jpg;tiger
625;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\2128.jpg;task3_dataset\2128.jpg;tiger
626;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3617.jpg;task3_dataset\3617.jpg;tiger
627;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6452.jpg;task3_dataset\6452.jpg;tiger
628;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\8730.jpg;task3_dataset\8730.jpg;tiger
629;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7392.jpg;task3_dataset\7392.jpg;tiger
630;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7531.jpg;task3_dataset\7531.jpg;tiger
631;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3100.jpg;task3_dataset\3100.jpg;tiger
632;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\8926.jpg;task3_dataset\8926.jpg;tiger
633;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\785.jpg;task3_dataset\785.jpg;tiger
634;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7146.jpg;task3_dataset\7146.jpg;tiger
635;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1546.jpg;task3_dataset\1546.jpg;tiger
636;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\2243.jpg;task3_dataset\2243.jpg;tiger
637;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\9390.jpg;task3_dataset\9390.jpg;tiger
638;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\515.jpg;task3_dataset\515.jpg;tiger
639;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7161.jpg;task3_dataset\7161.jpg;tiger
640;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1144.jpg;task3_dataset\1144.jpg;tiger
641;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6653.jpg;task3_dataset\6653.jpg;tiger
642;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1571.jpg;task3_dataset\1571.jpg;tiger
643;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\809.jpg;task3_dataset\809.jpg;tiger
644;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\549.jpg;task3_dataset\549.jpg;tiger
645;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\4164.jpg;task3_dataset\4164.jpg;tiger
646;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7590.jpg;task3_dataset\7590.jpg;tiger
647;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\2108.jpg;task3_dataset\2108.jpg;tiger
648;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3662.jpg;task3_dataset\3662.jpg;tiger
649;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1196.jpg;task3_dataset\1196.jpg;tiger
650;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\4867.jpg;task3_dataset\4867.jpg;tiger
651;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\9333.jpg;task3_dataset\9333.jpg;tiger
652;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3777.jpg;task3_dataset\3777.jpg;tiger
653;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6254.jpg;task3_dataset\6254.jpg;tiger
654;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\9717.jpg;task3_dataset\9717.jpg;tiger
655;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\4772.jpg;task3_dataset\4772.jpg;tiger
656;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\2140.jpg;task3_dataset\2140.jpg;tiger
657;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\4552.jpg;task3_dataset\4552.jpg;tiger
658;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1007.jpg;task3_dataset\1007.jpg;tiger
659;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\2074.jpg;task3_dataset\2074.jpg;tiger
660;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6450.jpg;task3_dataset\6450.jpg;tiger
661;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6397.jpg;task3_dataset\6397.jpg;tiger
662;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3895.jpg;task3_dataset\3895.jpg;tiger
663;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\276.jpg;task3_dataset\276.jpg;tiger
664;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1863.jpg;task3_dataset\1863.jpg;tiger
665;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\2493.jpg;task3_dataset\2493.jpg;tiger
666;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\8904.jpg;task3_dataset\8904.jpg;tiger
667;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\70.jpg;task3_dataset\70.jpg;tiger
668;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\5488.jpg;task3_dataset\5488.jpg;tiger
669;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\9027.jpg;task3_dataset\9027.jpg;tiger
670;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6306.jpg;task3_dataset\6306.jpg;tiger
671;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\5572.jpg;task3_dataset\5572.jpg;tiger
672;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7867.jpg;task3_dataset\7867.jpg;tiger
673;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\8638.jpg;task3_dataset\8638.jpg;tiger
674;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\8289.jpg;task3_dataset\8289.jpg;tiger
675;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\8563.jpg;task3_dataset\8563.jpg;tiger
676;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\4774.jpg;task3_dataset\4774.jpg;tiger
677;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\434.jpg;task3_dataset\434.jpg;tiger
678;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1789.jpg;task3_dataset\1789.jpg;tiger
679;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7250.jpg;task3_dataset\7250.jpg;tiger
680;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6067.jpg;task3_dataset\6067.jpg;tiger
681;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\5931.jpg;task3_dataset\5931.jpg;tiger
682;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\9648.jpg;task3_dataset\9648.jpg;tiger
683;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7325.jpg;task3_dataset\7325.jpg;tiger
684;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3308.jpg;task3_dataset\3308.jpg;tiger
685;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1888.jpg;task3_dataset\1888.jpg;tiger
686;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6055.jpg;task3_dataset\6055.jpg;tiger
687;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7568.jpg;task3_dataset\7568.jpg;tiger
688;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1333.jpg;task3_dataset\1333.jpg;tiger
689;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7646.jpg;task3_dataset\7646.jpg;tiger
690;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7383.jpg;task3_dataset\7383.jpg;tiger
691;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\163.jpg;task3_dataset\163.jpg;tiger
692;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\5145.jpg;task3_dataset\5145.jpg;tiger
693;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\9156.jpg;task3_dataset\9156.jpg;tiger
694;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\8271.jpg;task3_dataset\8271.jpg;tiger
695;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\278.jpg;task3_dataset\278.jpg;tiger
696;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3605.jpg;task3_dataset\3605.jpg;tiger
697;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3404.jpg;task3_dataset\3404.jpg;tiger
698;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6941.jpg;task3_dataset\6941.jpg;tiger
699;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3043.jpg;task3_dataset\3043.jpg;tiger
700;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6775.jpg;task3_dataset\6775.jpg;tiger
701;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1042.jpg;task3_dataset\1042.jpg;tiger
702;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\4275.jpg;task3_dataset\4275.jpg;tiger
703;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3794.jpg;task3_dataset\3794.jpg;tiger
704;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\9253.jpg;task3_dataset\9253.jpg;tiger
705;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\4680.jpg;task3_dataset\4680.jpg;tiger
706;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\9767.jpg;task3_dataset\9767.jpg;tiger
707;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\4600.jpg;task3_dataset\4600.jpg;tiger
708;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3385.jpg;task3_dataset\3385.jpg;tiger
709;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7164.jpg;task3_dataset\7164.jpg;tiger
710;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7025.jpg;task3_dataset\7025.jpg;tiger
711;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6135.jpg;task3_dataset\6135.jpg;tiger
712;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\213.jpg;task3_dataset\213.jpg;tiger
713;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\2120.jpg;task3_dataset\2120.jpg;tiger
714;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\713.jpg;task3_dataset\713.jpg;tiger
715;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\5290.jpg;task3_dataset\5290.jpg;tiger
716;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\791.jpg;task3_dataset\791.jpg;tiger
717;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\9270.jpg;task3_dataset\9270.jpg;tiger
718;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1057.jpg;task3_dataset\1057.jpg;tiger
719;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1004.jpg;task3_dataset\1004.jpg;tiger
720;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\5193.jpg;task3_dataset\5193.jpg;tiger
721;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6524.jpg;task3_dataset\6524.jpg;tiger
722;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\5196.jpg;task3_dataset\5196.jpg;tiger
723;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\8384.jpg;task3_dataset\8384.jpg;tiger
724;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\5425.jpg;task3_dataset\5425.jpg;tiger
725;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7038.jpg;task3_dataset\7038.jpg;tiger
726;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1381.jpg;task3_dataset\1381.jpg;tiger
727;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7040.jpg;task3_dataset\7040.jpg;tiger
728;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\8630.jpg;task3_dataset\8630.jpg;tiger
729;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1826.jpg;task3_dataset\1826.jpg;tiger
730;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1842.jpg;task3_dataset\1842.jpg;tiger
731;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\9251.jpg;task3_dataset\9251.jpg;tiger
732;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\5407.jpg;task3_dataset\5407.jpg;tiger
733;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\4427.jpg;task3_dataset\4427.jpg;tiger
734;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\4636.jpg;task3_dataset\4636.jpg;tiger
735;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\5082.jpg;task3_dataset\5082.jpg;tiger
736;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\8045.jpg;task3_dataset\8045.jpg;tiger
737;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\2822.jpg;task3_dataset\2822.jpg;tiger
738;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\9864.jpg;task3_dataset\9864.jpg;tiger
739;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\4400.jpg;task3_dataset\4400.jpg;tiger
740;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\367.jpg;task3_dataset\367.jpg;tiger
741;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\2559.jpg;task3_dataset\2559.jpg;tiger
742;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1028.jpg;task3_dataset\1028.jpg;tiger
743;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6133.jpg;task3_dataset\6133.jpg;tiger
744;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6432.jpg;task3_dataset\6432.jpg;tiger
745;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\2871.jpg;task3_dataset\2871.jpg;tiger
746;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6368.jpg;task3_dataset\6368.jpg;tiger
747;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\9904.jpg;task3_dataset\9904.jpg;tiger
748;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3744.jpg;task3_dataset\3744.jpg;tiger
749;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1114.jpg;task3_dataset\1114.jpg;tiger
750;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7943.jpg;task3_dataset\7943.jpg;tiger
751;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\8151.jpg;task3_dataset\8151.jpg;tiger
752;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\4786.jpg;task3_dataset\4786.jpg;tiger
753;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\9264.jpg;task3_dataset\9264.jpg;tiger
754;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\4777.jpg;task3_dataset\4777.jpg;tiger
755;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\424.jpg;task3_dataset\424.jpg;tiger
756;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7311.jpg;task3_dataset\7311.jpg;tiger
757;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\354.jpg;task3_dataset\354.jpg;tiger
758;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6731.jpg;task3_dataset\6731.jpg;tiger
759;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\5586.jpg;task3_dataset\5586.jpg;tiger
760;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7857.jpg;task3_dataset\7857.jpg;tiger
761;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6168.jpg;task3_dataset\6168.jpg;tiger
762;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3937.jpg;task3_dataset\3937.jpg;tiger
763;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\953.jpg;task3_dataset\953.jpg;tiger
764;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\1570.jpg;task3_dataset\1570.jpg;tiger
765;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\5513.jpg;task3_dataset\5513.jpg;tiger
766;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\7087.jpg;task3_dataset\7087.jpg;tiger
767;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\2766.jpg;task3_dataset\2766.jpg;tiger
768;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3346.jpg;task3_dataset\3346.jpg;tiger
769;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\8043.jpg;task3_dataset\8043.jpg;tiger
770;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\5475.jpg;task3_dataset\5475.jpg;tiger
771;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\4050.jpg;task3_dataset\4050.jpg;tiger
772;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\9305.jpg;task3_dataset\9305.jpg;tiger
773;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\3539.jpg;task3_dataset\3539.jpg;tiger
774;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\2600.jpg;task3_dataset\2600.jpg;tiger
775;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\372.jpg;task3_dataset\372.jpg;tiger
776;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\6332.jpg;task3_dataset\6332.jpg;tiger
777;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\8881.jpg;task3_dataset\8881.jpg;tiger
778;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\9510.jpg;task3_dataset\9510.jpg;tiger
779;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\4684.jpg;task3_dataset\4684.jpg;tiger
780;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\task3_dataset\5138.jpg;task3_dataset\5138.jpg;tiger
