;Absolute path;Relative path;Class
668;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0668.jpg;dataset\tiger0668.jpg;tiger
669;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0669.jpg;dataset\tiger0669.jpg;tiger
670;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0670.jpg;dataset\tiger0670.jpg;tiger
671;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0671.jpg;dataset\tiger0671.jpg;tiger
672;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0672.jpg;dataset\tiger0672.jpg;tiger
673;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0673.jpg;dataset\tiger0673.jpg;tiger
674;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0674.jpg;dataset\tiger0674.jpg;tiger
675;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0675.jpg;dataset\tiger0675.jpg;tiger
676;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0676.jpg;dataset\tiger0676.jpg;tiger
677;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0677.jpg;dataset\tiger0677.jpg;tiger
678;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0678.jpg;dataset\tiger0678.jpg;tiger
679;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0679.jpg;dataset\tiger0679.jpg;tiger
680;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0680.jpg;dataset\tiger0680.jpg;tiger
681;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0681.jpg;dataset\tiger0681.jpg;tiger
682;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0682.jpg;dataset\tiger0682.jpg;tiger
683;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0683.jpg;dataset\tiger0683.jpg;tiger
684;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0684.jpg;dataset\tiger0684.jpg;tiger
685;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0685.jpg;dataset\tiger0685.jpg;tiger
686;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0686.jpg;dataset\tiger0686.jpg;tiger
687;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0687.jpg;dataset\tiger0687.jpg;tiger
688;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0688.jpg;dataset\tiger0688.jpg;tiger
689;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0689.jpg;dataset\tiger0689.jpg;tiger
690;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0690.jpg;dataset\tiger0690.jpg;tiger
691;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0691.jpg;dataset\tiger0691.jpg;tiger
692;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0692.jpg;dataset\tiger0692.jpg;tiger
693;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0693.jpg;dataset\tiger0693.jpg;tiger
694;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0694.jpg;dataset\tiger0694.jpg;tiger
695;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0695.jpg;dataset\tiger0695.jpg;tiger
696;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0696.jpg;dataset\tiger0696.jpg;tiger
697;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0697.jpg;dataset\tiger0697.jpg;tiger
698;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0698.jpg;dataset\tiger0698.jpg;tiger
699;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0699.jpg;dataset\tiger0699.jpg;tiger
700;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0700.jpg;dataset\tiger0700.jpg;tiger
701;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0701.jpg;dataset\tiger0701.jpg;tiger
702;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0702.jpg;dataset\tiger0702.jpg;tiger
703;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0703.jpg;dataset\tiger0703.jpg;tiger
704;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0704.jpg;dataset\tiger0704.jpg;tiger
705;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0705.jpg;dataset\tiger0705.jpg;tiger
706;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0706.jpg;dataset\tiger0706.jpg;tiger
707;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0707.jpg;dataset\tiger0707.jpg;tiger
708;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0708.jpg;dataset\tiger0708.jpg;tiger
709;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0709.jpg;dataset\tiger0709.jpg;tiger
710;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0710.jpg;dataset\tiger0710.jpg;tiger
711;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0711.jpg;dataset\tiger0711.jpg;tiger
712;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0712.jpg;dataset\tiger0712.jpg;tiger
713;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0713.jpg;dataset\tiger0713.jpg;tiger
714;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0714.jpg;dataset\tiger0714.jpg;tiger
715;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0715.jpg;dataset\tiger0715.jpg;tiger
716;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0716.jpg;dataset\tiger0716.jpg;tiger
717;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0717.jpg;dataset\tiger0717.jpg;tiger
718;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0718.jpg;dataset\tiger0718.jpg;tiger
719;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0719.jpg;dataset\tiger0719.jpg;tiger
720;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0720.jpg;dataset\tiger0720.jpg;tiger
721;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0721.jpg;dataset\tiger0721.jpg;tiger
722;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0722.jpg;dataset\tiger0722.jpg;tiger
723;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0723.jpg;dataset\tiger0723.jpg;tiger
724;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0724.jpg;dataset\tiger0724.jpg;tiger
725;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0725.jpg;dataset\tiger0725.jpg;tiger
726;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0726.jpg;dataset\tiger0726.jpg;tiger
727;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0727.jpg;dataset\tiger0727.jpg;tiger
728;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0728.jpg;dataset\tiger0728.jpg;tiger
729;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0729.jpg;dataset\tiger0729.jpg;tiger
730;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0730.jpg;dataset\tiger0730.jpg;tiger
731;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0731.jpg;dataset\tiger0731.jpg;tiger
732;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0732.jpg;dataset\tiger0732.jpg;tiger
733;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0733.jpg;dataset\tiger0733.jpg;tiger
734;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0734.jpg;dataset\tiger0734.jpg;tiger
735;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0735.jpg;dataset\tiger0735.jpg;tiger
736;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0736.jpg;dataset\tiger0736.jpg;tiger
737;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0737.jpg;dataset\tiger0737.jpg;tiger
738;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0738.jpg;dataset\tiger0738.jpg;tiger
739;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0739.jpg;dataset\tiger0739.jpg;tiger
740;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0740.jpg;dataset\tiger0740.jpg;tiger
741;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0741.jpg;dataset\tiger0741.jpg;tiger
742;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0742.jpg;dataset\tiger0742.jpg;tiger
743;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0743.jpg;dataset\tiger0743.jpg;tiger
744;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0744.jpg;dataset\tiger0744.jpg;tiger
745;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0745.jpg;dataset\tiger0745.jpg;tiger
746;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0746.jpg;dataset\tiger0746.jpg;tiger
747;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0747.jpg;dataset\tiger0747.jpg;tiger
748;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0748.jpg;dataset\tiger0748.jpg;tiger
749;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0749.jpg;dataset\tiger0749.jpg;tiger
750;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0750.jpg;dataset\tiger0750.jpg;tiger
751;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0751.jpg;dataset\tiger0751.jpg;tiger
752;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0752.jpg;dataset\tiger0752.jpg;tiger
753;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0753.jpg;dataset\tiger0753.jpg;tiger
754;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0754.jpg;dataset\tiger0754.jpg;tiger
755;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0755.jpg;dataset\tiger0755.jpg;tiger
756;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0756.jpg;dataset\tiger0756.jpg;tiger
757;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0757.jpg;dataset\tiger0757.jpg;tiger
758;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0758.jpg;dataset\tiger0758.jpg;tiger
759;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0759.jpg;dataset\tiger0759.jpg;tiger
760;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0760.jpg;dataset\tiger0760.jpg;tiger
761;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0761.jpg;dataset\tiger0761.jpg;tiger
762;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0762.jpg;dataset\tiger0762.jpg;tiger
763;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0763.jpg;dataset\tiger0763.jpg;tiger
764;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0764.jpg;dataset\tiger0764.jpg;tiger
765;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0765.jpg;dataset\tiger0765.jpg;tiger
766;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0766.jpg;dataset\tiger0766.jpg;tiger
767;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0767.jpg;dataset\tiger0767.jpg;tiger
768;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0768.jpg;dataset\tiger0768.jpg;tiger
769;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0769.jpg;dataset\tiger0769.jpg;tiger
770;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0770.jpg;dataset\tiger0770.jpg;tiger
771;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0771.jpg;dataset\tiger0771.jpg;tiger
772;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0772.jpg;dataset\tiger0772.jpg;tiger
773;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0773.jpg;dataset\tiger0773.jpg;tiger
774;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0774.jpg;dataset\tiger0774.jpg;tiger
775;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0775.jpg;dataset\tiger0775.jpg;tiger
776;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0776.jpg;dataset\tiger0776.jpg;tiger
777;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0777.jpg;dataset\tiger0777.jpg;tiger
778;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0778.jpg;dataset\tiger0778.jpg;tiger
779;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0779.jpg;dataset\tiger0779.jpg;tiger
780;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0780.jpg;dataset\tiger0780.jpg;tiger
781;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0781.jpg;dataset\tiger0781.jpg;tiger
782;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0782.jpg;dataset\tiger0782.jpg;tiger
783;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0783.jpg;dataset\tiger0783.jpg;tiger
784;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0784.jpg;dataset\tiger0784.jpg;tiger
785;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0785.jpg;dataset\tiger0785.jpg;tiger
786;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0786.jpg;dataset\tiger0786.jpg;tiger
787;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0787.jpg;dataset\tiger0787.jpg;tiger
788;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0788.jpg;dataset\tiger0788.jpg;tiger
789;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0789.jpg;dataset\tiger0789.jpg;tiger
790;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0790.jpg;dataset\tiger0790.jpg;tiger
791;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0791.jpg;dataset\tiger0791.jpg;tiger
792;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0792.jpg;dataset\tiger0792.jpg;tiger
793;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0793.jpg;dataset\tiger0793.jpg;tiger
794;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0794.jpg;dataset\tiger0794.jpg;tiger
795;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0795.jpg;dataset\tiger0795.jpg;tiger
796;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0796.jpg;dataset\tiger0796.jpg;tiger
797;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0797.jpg;dataset\tiger0797.jpg;tiger
798;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0798.jpg;dataset\tiger0798.jpg;tiger
799;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0799.jpg;dataset\tiger0799.jpg;tiger
800;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0800.jpg;dataset\tiger0800.jpg;tiger
801;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0801.jpg;dataset\tiger0801.jpg;tiger
802;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0802.jpg;dataset\tiger0802.jpg;tiger
803;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0803.jpg;dataset\tiger0803.jpg;tiger
804;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0804.jpg;dataset\tiger0804.jpg;tiger
805;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0805.jpg;dataset\tiger0805.jpg;tiger
806;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0806.jpg;dataset\tiger0806.jpg;tiger
807;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0807.jpg;dataset\tiger0807.jpg;tiger
808;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0808.jpg;dataset\tiger0808.jpg;tiger
809;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0809.jpg;dataset\tiger0809.jpg;tiger
810;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0810.jpg;dataset\tiger0810.jpg;tiger
811;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0811.jpg;dataset\tiger0811.jpg;tiger
812;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0812.jpg;dataset\tiger0812.jpg;tiger
813;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0813.jpg;dataset\tiger0813.jpg;tiger
814;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0814.jpg;dataset\tiger0814.jpg;tiger
815;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0815.jpg;dataset\tiger0815.jpg;tiger
816;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0816.jpg;dataset\tiger0816.jpg;tiger
817;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0817.jpg;dataset\tiger0817.jpg;tiger
818;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0818.jpg;dataset\tiger0818.jpg;tiger
819;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0819.jpg;dataset\tiger0819.jpg;tiger
820;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0820.jpg;dataset\tiger0820.jpg;tiger
821;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0821.jpg;dataset\tiger0821.jpg;tiger
822;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0822.jpg;dataset\tiger0822.jpg;tiger
823;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0823.jpg;dataset\tiger0823.jpg;tiger
824;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0824.jpg;dataset\tiger0824.jpg;tiger
825;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0825.jpg;dataset\tiger0825.jpg;tiger
826;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0826.jpg;dataset\tiger0826.jpg;tiger
827;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0827.jpg;dataset\tiger0827.jpg;tiger
828;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0828.jpg;dataset\tiger0828.jpg;tiger
829;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0829.jpg;dataset\tiger0829.jpg;tiger
830;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0830.jpg;dataset\tiger0830.jpg;tiger
831;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0831.jpg;dataset\tiger0831.jpg;tiger
832;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0832.jpg;dataset\tiger0832.jpg;tiger
833;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0833.jpg;dataset\tiger0833.jpg;tiger
834;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0834.jpg;dataset\tiger0834.jpg;tiger
835;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0835.jpg;dataset\tiger0835.jpg;tiger
836;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0836.jpg;dataset\tiger0836.jpg;tiger
837;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0837.jpg;dataset\tiger0837.jpg;tiger
838;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0838.jpg;dataset\tiger0838.jpg;tiger
839;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0839.jpg;dataset\tiger0839.jpg;tiger
840;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0840.jpg;dataset\tiger0840.jpg;tiger
841;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0841.jpg;dataset\tiger0841.jpg;tiger
842;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0842.jpg;dataset\tiger0842.jpg;tiger
843;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0843.jpg;dataset\tiger0843.jpg;tiger
844;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0844.jpg;dataset\tiger0844.jpg;tiger
845;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0845.jpg;dataset\tiger0845.jpg;tiger
846;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0846.jpg;dataset\tiger0846.jpg;tiger
847;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0847.jpg;dataset\tiger0847.jpg;tiger
848;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0848.jpg;dataset\tiger0848.jpg;tiger
849;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0849.jpg;dataset\tiger0849.jpg;tiger
850;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0850.jpg;dataset\tiger0850.jpg;tiger
851;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0851.jpg;dataset\tiger0851.jpg;tiger
852;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0852.jpg;dataset\tiger0852.jpg;tiger
853;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0853.jpg;dataset\tiger0853.jpg;tiger
854;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0854.jpg;dataset\tiger0854.jpg;tiger
855;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0855.jpg;dataset\tiger0855.jpg;tiger
856;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0856.jpg;dataset\tiger0856.jpg;tiger
857;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0857.jpg;dataset\tiger0857.jpg;tiger
858;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0858.jpg;dataset\tiger0858.jpg;tiger
859;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0859.jpg;dataset\tiger0859.jpg;tiger
860;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0860.jpg;dataset\tiger0860.jpg;tiger
861;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0861.jpg;dataset\tiger0861.jpg;tiger
862;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0862.jpg;dataset\tiger0862.jpg;tiger
863;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0863.jpg;dataset\tiger0863.jpg;tiger
864;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0864.jpg;dataset\tiger0864.jpg;tiger
865;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0865.jpg;dataset\tiger0865.jpg;tiger
866;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0866.jpg;dataset\tiger0866.jpg;tiger
867;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0867.jpg;dataset\tiger0867.jpg;tiger
868;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0868.jpg;dataset\tiger0868.jpg;tiger
869;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0869.jpg;dataset\tiger0869.jpg;tiger
870;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0870.jpg;dataset\tiger0870.jpg;tiger
871;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0871.jpg;dataset\tiger0871.jpg;tiger
872;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0872.jpg;dataset\tiger0872.jpg;tiger
873;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0873.jpg;dataset\tiger0873.jpg;tiger
874;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0874.jpg;dataset\tiger0874.jpg;tiger
875;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0875.jpg;dataset\tiger0875.jpg;tiger
876;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0876.jpg;dataset\tiger0876.jpg;tiger
877;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0877.jpg;dataset\tiger0877.jpg;tiger
878;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0878.jpg;dataset\tiger0878.jpg;tiger
879;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0879.jpg;dataset\tiger0879.jpg;tiger
880;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0880.jpg;dataset\tiger0880.jpg;tiger
881;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0881.jpg;dataset\tiger0881.jpg;tiger
882;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0882.jpg;dataset\tiger0882.jpg;tiger
883;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0883.jpg;dataset\tiger0883.jpg;tiger
884;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0884.jpg;dataset\tiger0884.jpg;tiger
885;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0885.jpg;dataset\tiger0885.jpg;tiger
886;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0886.jpg;dataset\tiger0886.jpg;tiger
887;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0887.jpg;dataset\tiger0887.jpg;tiger
888;C:\Users\kiril\Desktop\application_programming\Lab_2_AP\dataset\tiger0888.jpg;dataset\tiger0888.jpg;tiger
